"sales_key","date_key","customer_key","movie_key","store_key","sales_amount"
26276,20070430,17,873,2,0.99
26277,20070408,18,417,2,3.99
26278,20070408,18,740,2,3.99
26279,20070408,18,206,2,3.99
26280,20070411,18,445,2,2.99
26281,20070412,18,270,1,0.99
26282,20070428,18,463,1,2.99
26283,20070429,18,611,1,4.99
26284,20070430,18,173,1,4.99
26285,20070430,18,199,2,4.99
26286,20070406,19,856,1,4.99
26287,20070412,19,532,2,4.99
26288,20070430,19,31,1,5.99
26289,20070430,19,875,2,0.99
26290,20070430,19,506,2,9.99
26291,20070430,19,263,1,7.99
26292,20070406,20,445,2,3.99
26293,20070407,20,59,2,2.99
26294,20070410,20,813,2,2.99
26295,20070411,20,443,2,2.99
26296,20070411,20,465,1,6.99
26297,20070427,20,580,1,4.99
26298,20070428,20,274,1,5.99
26299,20070428,20,928,1,2.99
26300,20070430,20,420,1,4.99
26301,20070430,20,952,1,3.99
26302,20070409,21,369,2,4.99
26303,20070410,21,793,1,3.99
26304,20070410,21,773,2,2.99
26305,20070426,21,531,2,1.99
26306,20070428,21,531,1,0.99
26307,20070428,21,753,2,6.99
26308,20070429,21,204,1,2.99
26309,20070430,21,577,1,0.99
26310,20070430,21,44,2,5.99
26311,20070407,22,274,1,2.99
26312,20070409,22,710,2,6.99
26313,20070410,22,644,2,2.99
26314,20070427,22,256,2,4.99
26315,20070428,22,239,1,7.99
26316,20070430,22,388,2,0.99
26317,20070430,22,117,1,4.99
26318,20070406,23,331,1,3.99
26319,20070406,23,850,2,2.99
26320,20070408,23,319,1,2.99
26321,20070411,23,109,1,2.99
26322,20070411,23,820,1,2.99
26323,20070412,23,668,2,5.99
26324,20070427,23,37,2,7.99
26325,20070428,23,394,1,2.99
26326,20070429,23,27,1,0.99
26327,20070430,23,859,1,5.99
26328,20070430,23,350,1,9.99
26329,20070430,23,602,2,3.99
26330,20070430,23,857,2,6.99
26331,20070406,24,778,2,7.99
26332,20070407,24,275,1,2.99
26333,20070409,24,344,1,0.99
26334,20070410,24,951,1,0.99
26335,20070412,24,583,1,4.99
26336,20070427,24,741,1,1.99
26337,20070430,24,75,2,4.99
26338,20070430,24,864,2,0.99
26339,20070430,24,511,2,0.99
26340,20070407,25,689,1,2.99
26341,20070407,25,744,1,0.99
26342,20070407,25,209,1,2.99
26343,20070410,25,53,1,2.99
26344,20070412,25,133,2,4.99
26345,20070412,25,166,2,2.99
26346,20070429,25,754,2,2.99
26347,20070429,25,97,2,0.99
26348,20070430,25,892,1,8.99
26349,20070430,25,328,2,2.99
26350,20070430,25,789,2,2.99
26351,20070430,25,16,1,2.99
26352,20070407,26,295,2,2.99
26353,20070407,26,172,2,4.99
26354,20070407,26,142,2,4.99
26355,20070407,26,266,2,0.99
26356,20070407,26,207,1,6.99
26357,20070408,26,49,2,3.99
26358,20070408,26,531,2,6.99
26359,20070409,26,773,1,2.99
26360,20070411,26,945,2,1.99
26361,20070411,26,758,2,2.99
26362,20070427,26,143,2,0.99
26363,20070428,26,936,2,4.99
26364,20070430,26,744,1,0.99
26365,20070407,27,280,2,0.99
26366,20070408,27,242,1,5.99
26367,20070410,27,631,2,0.99
26368,20070410,27,260,2,4.99
26369,20070411,27,748,2,0.99
26370,20070412,27,865,1,5.99
26371,20070412,27,37,2,4.99
26372,20070428,27,280,1,1.99
26373,20070430,27,795,1,0.99
26374,20070430,27,376,1,5.99
26375,20070430,27,75,2,7.99
26376,20070430,27,963,2,4.99
26377,20070406,28,981,2,0.99
26378,20070408,28,496,2,0.99
26379,20070408,28,608,1,4.99
26380,20070410,28,204,1,2.99
26381,20070410,28,656,2,5.99
26382,20070411,28,830,2,0.99
26383,20070412,28,218,2,0.99
26384,20070427,28,74,2,9.99
26385,20070429,28,510,1,4.99
26386,20070429,28,960,2,2.99
26387,20070430,28,520,1,2.99
26388,20070430,28,271,1,4.99
26389,20070430,28,902,2,4.99
26390,20070430,28,162,1,2.99
26391,20070407,29,686,1,6.99
26392,20070407,29,18,2,0.99
26393,20070408,29,122,1,0.99
26394,20070409,29,680,1,10.99
26395,20070410,29,280,2,1.99
26396,20070427,29,414,2,3.99
26397,20070427,29,519,2,6.99
26398,20070427,29,656,2,0.99
26399,20070429,29,468,1,2.99
26400,20070430,29,614,2,4.99
26401,20070430,29,456,1,4.99
26402,20070406,30,403,2,4.99
26403,20070407,30,58,2,2.99
26404,20070408,30,428,1,2.99
26405,20070409,30,989,1,5.99
26406,20070409,30,919,1,9.99
26407,20070409,30,945,1,0.99
26408,20070410,30,1000,1,7.99
26409,20070411,30,945,1,0.99
26410,20070411,30,361,2,2.99
26411,20070427,30,524,2,2.99
26412,20070428,30,715,2,4.99
26413,20070428,30,578,1,4.99
26414,20070428,30,271,2,4.99
26415,20070428,30,473,1,4.99
26416,20070429,30,702,2,2.99
26417,20070430,30,790,1,2.99
26418,20070430,30,280,1,0.99
26419,20070430,30,242,1,0.99
26420,20070430,30,559,1,2.99
26421,20070406,31,805,1,4.99
26422,20070406,31,551,2,4.99
26423,20070407,31,61,1,6.99
26424,20070408,31,439,2,9.99
26425,20070411,31,147,1,3.99
26426,20070412,31,338,2,4.99
26427,20070426,31,440,1,1.99
26428,20070427,31,311,1,3.99
26429,20070427,31,414,1,2.99
26430,20070427,31,185,1,2.99
26431,20070430,31,186,2,0.99
26432,20070405,32,534,2,2.99
26433,20070407,32,391,2,2.99
26434,20070408,32,235,2,2.99
26435,20070408,32,91,1,0.99
26436,20070409,32,624,2,9.99
26437,20070410,32,629,2,0.99
26438,20070410,32,576,2,2.99
26439,20070411,32,478,2,3.99
26440,20070411,32,526,2,2.99
26441,20070427,32,172,1,6.99
26442,20070427,32,344,2,5.99
26443,20070428,32,5,2,2.99
26444,20070429,32,127,1,5.99
26445,20070429,32,638,2,2.99
26446,20070430,32,297,2,2.99
26447,20070407,33,637,2,5.99
26448,20070409,33,531,2,0.99
26449,20070410,33,131,2,4.99
26450,20070411,33,882,1,0.99
26451,20070428,33,403,1,4.99
26452,20070430,33,86,2,4.99
26453,20070430,33,745,2,4.99
26454,20070430,33,110,1,1.99
26455,20070405,34,519,2,3.99
26456,20070406,34,993,1,2.99
26457,20070409,34,719,1,4.99
26458,20070410,34,174,1,4.99
26459,20070410,34,24,1,5.99
26460,20070427,34,83,1,2.99
26461,20070427,34,756,2,2.99
26462,20070427,34,147,2,0.99
26463,20070430,34,40,2,3.99
26464,20070406,35,890,1,2.99
26465,20070407,35,628,1,4.99
26466,20070408,35,727,2,0.99
26467,20070409,35,658,2,2.99
26468,20070409,35,287,2,0.99
26469,20070410,35,489,2,5.99
26470,20070410,35,970,1,0.99
26471,20070411,35,202,1,5.99
26472,20070411,35,312,2,4.99
26473,20070412,35,603,1,4.99
26474,20070412,35,686,1,4.99
26475,20070427,35,441,1,4.99
26476,20070429,35,162,2,6.99
26477,20070430,35,782,1,5.99
26478,20070430,35,748,2,2.99
26479,20070430,35,775,2,6.99
26480,20070407,36,743,2,0.99
26481,20070408,36,68,2,4.99
26482,20070408,36,86,1,4.99
26483,20070409,36,870,1,0.99
26484,20070411,36,19,1,0.99
26485,20070427,36,621,1,6.99
26486,20070428,36,677,1,0.99
26487,20070428,36,462,2,6.99
26488,20070428,36,808,2,0.99
26489,20070429,36,462,1,2.99
26490,20070430,36,961,1,4.99
26491,20070430,36,773,2,2.99
26492,20070430,36,910,2,0.99
26493,20070405,37,184,1,7.99
26494,20070406,37,999,1,5.99
26495,20070409,37,116,2,5.99
26496,20070428,37,436,2,0.99
26497,20070429,37,1000,1,9.99
26498,20070430,37,806,2,5.99
26499,20070407,38,491,2,5.99
26500,20070407,38,228,2,1.99
26501,20070407,38,265,1,4.99
26502,20070408,38,711,2,4.99
26503,20070409,38,999,1,2.99
26504,20070409,38,526,2,2.99
26505,20070410,38,304,1,2.99
26506,20070412,38,487,2,5.99
26507,20070426,38,477,2,0.99
26508,20070427,38,531,1,4.99
26509,20070427,38,803,1,5.99
26510,20070427,38,772,1,5.99
26511,20070428,38,283,1,0.99
26512,20070430,38,496,2,3.99
26513,20070430,38,610,2,0.99
26514,20070430,38,866,2,0.99
26515,20070430,38,72,2,4.99
26516,20070430,38,761,2,2.99
26517,20070407,39,172,1,5.99
26518,20070408,39,175,2,8.99
26519,20070408,39,517,2,6.99
26520,20070408,39,276,1,7.99
26521,20070409,39,764,1,4.99
26522,20070409,39,825,1,2.99
26523,20070411,39,436,2,2.99
26524,20070429,39,702,2,6.99
26525,20070429,39,105,2,1.99
26526,20070429,39,50,1,7.99
26527,20070429,39,880,1,2.99
26528,20070430,39,738,2,1.99
26529,20070430,39,916,2,4.99
26530,20070430,39,728,1,4.99
26531,20070430,39,1,1,0.99
26532,20070408,40,440,2,1.99
26533,20070410,40,863,1,2.99
26534,20070410,40,466,1,5.99
26535,20070412,40,358,1,0.99
26536,20070428,40,738,2,0.99
26537,20070428,40,475,2,0.99
26538,20070428,40,547,2,3.99
26539,20070430,40,21,2,8.99
26540,20070430,40,588,2,4.99
26541,20070430,40,403,2,6.99
26542,20070430,40,562,1,1.99
26543,20070406,41,449,2,2.99
26544,20070407,41,624,1,9.99
26545,20070408,41,203,2,4.99
26546,20070408,41,51,2,2.99
26547,20070426,41,680,2,4.99
26548,20070427,41,583,1,4.99
26549,20070427,41,697,2,1.99
26550,20070428,41,453,2,6.99
26551,20070428,41,382,1,0.99
26552,20070428,41,369,2,6.99
26553,20070428,41,792,2,2.99
26554,20070429,41,615,2,2.99
26555,20070430,41,887,1,5.99
26556,20070430,41,690,1,2.99
26557,20070430,41,175,1,7.99
26558,20070407,42,462,1,2.99
26559,20070409,42,77,2,4.99
26560,20070409,42,807,1,5.99
26561,20070410,42,206,1,3.99
26562,20070411,42,800,2,2.99
26563,20070412,42,609,2,2.99
26564,20070426,42,641,2,0.99
26565,20070427,42,502,1,3.99
26566,20070428,42,147,1,0.99
26567,20070428,42,589,2,6.99
26568,20070428,42,852,2,2.99
26569,20070429,42,49,2,3.99
26570,20070429,42,49,1,2.99
26571,20070429,42,252,1,3.99
26572,20070430,42,665,1,3.99
26573,20070430,42,432,1,6.99
26574,20070406,43,663,1,1.99
26575,20070408,43,937,1,2.99
26576,20070409,43,608,1,4.99
26577,20070409,43,95,2,4.99
26578,20070410,43,181,2,2.99
26579,20070410,43,109,2,4.99
26580,20070412,43,69,2,3.99
26581,20070412,43,634,2,0.99
26582,20070427,43,710,2,4.99
26583,20070428,43,785,1,4.99
26584,20070429,43,785,1,4.99
26585,20070430,43,956,1,4.99
26586,20070407,44,1,2,0.99
26587,20070408,44,215,1,9.99
26588,20070410,44,921,2,3.99
26589,20070410,44,239,2,8.99
26590,20070410,44,356,2,6.99
26591,20070410,44,506,2,4.99
26592,20070427,44,89,1,0.99
26593,20070427,44,152,1,6.99
26594,20070429,44,300,1,4.99
26595,20070429,44,334,2,4.99
26596,20070408,45,795,1,0.99
26597,20070409,45,563,1,6.99
26598,20070409,45,174,2,7.99
26599,20070410,45,970,1,0.99
26600,20070410,45,387,1,0.99
26601,20070410,45,967,1,2.99
26602,20070426,45,346,2,9.99
26603,20070427,45,67,2,2.99
26604,20070428,45,723,2,3.99
26605,20070406,46,644,2,2.99
26606,20070406,46,702,2,4.99
26607,20070410,46,139,1,4.99
26608,20070427,46,594,1,0.99
26609,20070428,46,560,2,3.99
26610,20070430,46,987,1,8.99
26611,20070430,46,55,1,2.99
26612,20070430,46,936,1,2.99
26613,20070406,47,887,1,4.99
26614,20070407,47,307,1,5.99
26615,20070409,47,790,2,0.99
26616,20070411,47,21,2,9.99
26617,20070411,47,604,2,0.99
26618,20070411,47,864,2,3.99
26619,20070428,47,247,2,4.99
26620,20070429,47,42,2,6.99
26621,20070429,47,15,2,3.99
26622,20070430,47,967,1,4.99
26623,20070406,48,549,1,4.99
26624,20070407,48,988,2,2.99
26625,20070409,48,100,2,6.99
26626,20070412,48,55,1,3.99
26627,20070428,48,12,2,2.99
26628,20070429,48,460,1,6.99
26629,20070430,48,529,1,7.99
26630,20070430,48,884,2,7.99
26631,20070406,49,710,1,4.99
26632,20070406,49,155,2,0.99
26633,20070409,49,437,1,2.99
26634,20070411,49,279,1,4.99
26635,20070411,49,277,1,6.99
26636,20070412,49,725,1,7.99
26637,20070412,49,791,1,4.99
26638,20070427,49,824,2,4.99
26639,20070428,49,392,2,8.99
26640,20070429,49,580,1,10.99
26641,20070430,49,730,1,0.99
26642,20070430,49,5,2,4.99
26643,20070430,49,661,1,4.99
26644,20070407,50,665,1,2.99
26645,20070409,50,61,2,4.99
26646,20070410,50,780,2,4.99
26647,20070410,50,908,1,9.99
26648,20070410,50,897,2,6.99
26649,20070412,50,646,1,0.99
26650,20070412,50,48,2,8.99
26651,20070427,50,845,1,4.99
26652,20070428,50,309,2,0.99
26653,20070428,50,416,2,0.99
26654,20070429,50,468,2,5.99
26655,20070430,50,12,1,0.99
26656,20070430,50,739,2,4.99
26657,20070430,50,575,2,10.99
26658,20070430,50,937,2,2.99
26659,20070430,50,762,2,0.99
26660,20070430,50,165,2,6.99
26661,20070405,51,46,2,9.99
26662,20070409,51,811,1,2.99
26663,20070409,51,964,1,5.99
26664,20070409,51,932,2,7.99
26665,20070410,51,637,1,4.99
26666,20070427,51,74,1,5.99
26667,20070427,51,345,1,6.99
26668,20070427,51,45,1,5.99
26669,20070429,51,76,1,4.99
26670,20070429,51,204,1,0.99
26671,20070429,51,641,2,0.99
26672,20070430,51,348,2,0.99
26673,20070406,52,850,2,1.99
26674,20070409,52,367,1,0.99
26675,20070409,52,410,2,3.99
26676,20070410,52,925,2,2.99
26677,20070411,52,563,2,7.99
26678,20070427,52,507,2,0.99
26679,20070427,52,301,1,5.99
26680,20070427,52,170,2,4.99
26681,20070429,52,903,2,4.99
26682,20070430,52,480,2,4.99
26683,20070430,52,142,2,3.99
26684,20070430,52,150,2,4.99
26685,20070406,53,274,2,2.99
26686,20070406,53,844,2,4.99
26687,20070409,53,78,2,2.99
26688,20070427,53,612,2,2.99
26689,20070428,53,944,2,4.99
26690,20070430,53,771,2,4.99
26691,20070430,53,791,2,7.99
26692,20070408,54,224,1,4.99
26693,20070409,54,164,2,1.99
26694,20070410,54,937,2,2.99
26695,20070410,54,916,2,2.99
26696,20070411,54,369,1,7.99
26697,20070412,54,96,1,2.99
26698,20070412,54,27,1,0.99
26699,20070430,54,979,1,4.99
26700,20070408,55,463,1,4.99
26701,20070411,55,897,1,7.99
26702,20070427,55,251,2,4.99
26703,20070429,55,396,2,6.99
26704,20070430,55,505,2,2.99
26705,20070430,55,624,2,5.99
26706,20070430,55,823,1,2.99
26707,20070406,56,575,2,7.99
26708,20070406,56,302,1,2.99
26709,20070407,56,536,1,3.99
26710,20070408,56,570,1,4.99
26711,20070409,56,81,1,4.99
26712,20070427,56,657,1,2.99
26713,20070428,56,759,2,7.99
26714,20070428,56,357,2,0.99
26715,20070429,56,149,1,0.99
26716,20070406,57,633,2,4.99
26717,20070407,57,369,1,4.99
26718,20070409,57,941,1,4.99
26719,20070410,57,762,2,0.99
26720,20070410,57,717,2,2.99
26721,20070412,57,898,1,4.99
26722,20070412,57,249,2,1.99
26723,20070412,57,13,2,4.99
26724,20070428,57,733,1,5.99
26725,20070430,57,610,1,0.99
26726,20070430,57,377,2,0.99
26727,20070430,57,130,1,1.99
26728,20070430,57,595,1,0.99
26729,20070430,57,337,1,2.99
26730,20070430,57,587,1,4.99
26731,20070406,58,438,2,4.99
26732,20070407,58,575,1,4.99
26733,20070409,58,434,1,1.99
26734,20070427,58,460,2,9.99
26735,20070427,58,973,1,4.99
26736,20070429,58,504,2,0.99
26737,20070430,58,240,2,2.99
26738,20070430,58,97,1,2.99
26739,20070430,58,871,1,4.99
26740,20070407,59,58,2,2.99
26741,20070407,59,262,2,4.99
26742,20070408,59,103,2,4.99
26743,20070408,59,388,2,3.99
26744,20070409,59,745,2,8.99
26745,20070409,59,766,1,3.99
26746,20070410,59,513,2,4.99
26747,20070428,59,251,2,4.99
26748,20070429,59,84,1,4.99
26749,20070430,59,215,2,8.99
26750,20070430,59,819,1,6.99
26751,20070405,60,600,1,2.99
26752,20070406,60,800,1,2.99
26753,20070411,60,973,1,5.99
26754,20070427,60,191,2,0.99
26755,20070427,60,453,1,3.99
26756,20070427,60,488,2,0.99
26757,20070430,60,911,2,4.99
26758,20070430,60,827,2,4.99
26759,20070427,61,723,1,7.99
26760,20070427,61,951,1,1.99
26761,20070428,61,930,1,6.99
26762,20070428,61,469,2,4.99
26763,20070429,61,454,1,3.99
26764,20070430,61,730,1,6.99
26765,20070406,62,842,1,2.99
26766,20070407,62,791,2,4.99
26767,20070409,62,702,1,2.99
26768,20070429,62,898,1,4.99
26769,20070430,62,949,1,0.99
26770,20070406,63,444,1,8.99
26771,20070408,63,767,1,4.99
26772,20070410,63,771,2,6.99
26773,20070410,63,372,1,4.99
26774,20070410,63,521,1,4.99
26775,20070412,63,367,2,3.99
26776,20070412,63,77,1,8.99
26777,20070429,63,791,1,5.99
26778,20070430,63,618,2,0.99
26779,20070430,63,47,2,4.99
26780,20070430,63,525,2,3.99
26781,20070430,63,436,2,0.99
26782,20070430,63,629,2,2.99
26783,20070430,63,303,1,0.99
26784,20070406,64,942,2,0.99
26785,20070407,64,330,1,4.99
26786,20070408,64,727,2,1.99
26787,20070408,64,295,2,5.99
26788,20070408,64,101,1,5.99
26789,20070409,64,816,2,3.99
26790,20070409,64,155,1,2.99
26791,20070409,64,427,1,0.99
26792,20070411,64,162,2,2.99
26793,20070411,64,651,1,0.99
26794,20070412,64,966,2,1.99
26795,20070412,64,562,1,0.99
26796,20070427,64,388,2,0.99
26797,20070427,64,443,1,2.99
26798,20070427,64,496,1,1.99
26799,20070429,64,871,2,4.99
26800,20070430,64,687,2,2.99
26801,20070430,64,785,1,6.99
26802,20070430,64,433,1,3.99
26803,20070430,64,281,1,0.99
26804,20070406,65,916,1,4.99
26805,20070407,65,229,1,4.99
26806,20070408,65,531,2,3.99
26807,20070410,65,717,1,3.99
26808,20070412,65,118,1,0.99
26809,20070428,65,564,2,6.99
26810,20070429,65,292,2,1.99
26811,20070429,65,452,2,5.99
26812,20070430,65,366,1,3.99
26813,20070406,66,31,1,4.99
26814,20070406,66,618,2,2.99
26815,20070407,66,52,2,2.99
26816,20070407,66,989,2,4.99
26817,20070407,66,842,1,6.99
26818,20070408,66,979,1,5.99
26819,20070410,66,538,2,0.99
26820,20070411,66,578,1,8.99
26821,20070411,66,4,2,5.99
26822,20070411,66,564,2,3.99
26823,20070426,66,356,1,2.99
26824,20070428,66,181,1,2.99
26825,20070430,66,486,1,5.99
26826,20070407,67,680,2,4.99
26827,20070409,67,58,2,2.99
26828,20070409,67,286,2,2.99
26829,20070411,67,442,1,2.99
26830,20070427,67,338,2,5.99
26831,20070428,67,200,1,0.99
26832,20070429,67,12,1,1.99
26833,20070430,67,238,1,7.99
26834,20070406,68,291,1,0.99
26835,20070406,68,915,1,4.99
26836,20070406,68,617,1,0.99
26837,20070408,68,382,1,6.99
26838,20070408,68,468,2,3.99
26839,20070412,68,371,1,4.99
26840,20070430,68,696,2,3.99
26841,20070430,68,746,1,3.99
26842,20070430,68,776,2,4.99
26843,20070430,68,599,1,7.99
26844,20070406,69,710,2,8.99
26845,20070407,69,367,2,0.99
26846,20070407,69,228,2,0.99
26847,20070410,69,621,2,3.99
26848,20070411,69,601,1,4.99
26849,20070411,69,397,2,6.99
26850,20070412,69,972,2,6.99
26851,20070429,69,172,2,6.99
26852,20070430,69,760,2,2.99
26853,20070430,69,463,2,2.99
26854,20070430,69,281,2,0.99
26855,20070407,70,12,1,0.99
26856,20070410,70,175,2,5.99
26857,20070427,70,563,1,4.99
26858,20070427,70,776,1,7.99
26859,20070428,70,208,1,2.99
26860,20070429,70,295,2,0.99
26861,20070429,70,567,1,2.99
26862,20070408,71,565,1,4.99
26863,20070409,71,429,1,1.99
26864,20070409,71,823,2,3.99
26865,20070410,71,327,2,8.99
26866,20070410,71,203,2,4.99
26867,20070410,71,556,2,4.99
26868,20070411,71,430,2,0.99
26869,20070412,71,271,1,5.99
26870,20070427,71,852,1,0.99
26871,20070427,71,980,2,4.99
26872,20070428,71,145,2,4.99
26873,20070428,71,629,2,2.99
26874,20070429,71,181,2,2.99
26875,20070429,71,647,2,1.99
26876,20070429,71,989,1,4.99
26877,20070429,71,503,1,3.99
26878,20070429,71,673,1,4.99
26879,20070430,71,461,1,0.99
26880,20070406,72,76,1,0.99
26881,20070409,72,507,2,4.99
26882,20070409,72,929,1,4.99
26883,20070409,72,808,2,0.99
26884,20070410,72,239,2,4.99
26885,20070411,72,494,2,0.99
26886,20070428,72,426,2,4.99
26887,20070430,72,99,2,2.99
26888,20070430,72,31,1,5.99
26889,20070430,72,886,1,4.99
26890,20070407,73,189,2,2.99
26891,20070408,73,4,2,4.99
26892,20070409,73,755,2,4.99
26893,20070412,73,778,1,9.99
26894,20070412,73,626,2,2.99
26895,20070427,73,465,1,4.99
26896,20070428,73,382,1,4.99
26897,20070429,73,60,1,4.99
26898,20070430,73,457,2,2.99
26899,20070430,73,554,2,2.99
26900,20070406,74,394,1,3.99
26901,20070410,74,593,2,2.99
26902,20070410,74,288,2,2.99
26903,20070410,74,639,2,4.99
26904,20070411,74,972,2,7.99
26905,20070412,74,443,2,2.99
26906,20070427,74,257,2,6.99
26907,20070429,74,483,2,5.99
26908,20070430,74,88,2,4.99
26909,20070430,74,35,1,3.99
26910,20070406,75,416,2,0.99
26911,20070407,75,121,2,2.99
26912,20070408,75,970,2,0.99
26913,20070408,75,537,2,5.99
26914,20070409,75,690,1,2.99
26915,20070411,75,194,1,0.99
26916,20070411,75,461,1,3.99
26917,20070412,75,873,1,0.99
26918,20070412,75,747,2,0.99
26919,20070412,75,471,2,2.99
26920,20070427,75,832,1,2.99
26921,20070427,75,715,1,4.99
26922,20070428,75,863,2,0.99
26923,20070428,75,305,2,2.99
26924,20070428,75,833,1,1.99
26925,20070429,75,212,1,6.99
26926,20070430,75,443,2,5.99
26927,20070430,75,9,2,4.99
26928,20070430,75,961,2,4.99
26929,20070430,75,183,1,9.99
26930,20070407,76,418,2,4.99
26931,20070410,76,242,1,0.99
26932,20070412,76,430,2,0.99
26933,20070428,76,521,1,6.99
26934,20070429,76,199,1,2.99
26935,20070429,76,467,2,3.99
26936,20070430,76,64,2,0.99
26937,20070430,76,544,2,2.99
26938,20070430,76,282,2,0.99
26939,20070408,77,951,2,0.99
26940,20070411,77,64,2,0.99
26941,20070411,77,672,1,2.99
26942,20070427,77,309,2,3.99
26943,20070428,77,813,2,0.99
26944,20070430,77,956,1,4.99
26945,20070430,77,727,2,0.99
26946,20070430,77,611,1,4.99
26947,20070406,78,135,1,4.99
26948,20070407,78,911,2,5.99
26949,20070408,78,520,1,2.99
26950,20070408,78,132,2,0.99
26951,20070409,78,434,2,1.99
26952,20070410,78,810,1,0.99
26953,20070411,78,176,1,0.99
26954,20070411,78,676,2,4.99
26955,20070427,78,963,2,1.99
26956,20070428,78,385,2,4.99
26957,20070428,78,39,2,3.99
26958,20070428,78,354,2,6.99
26959,20070430,78,889,1,4.99
26960,20070430,78,489,2,5.99
26961,20070406,79,840,1,0.99
26962,20070406,79,641,2,2.99
26963,20070407,79,907,1,4.99
26964,20070408,79,827,1,4.99
26965,20070408,79,660,2,4.99
26966,20070409,79,35,1,2.99
26967,20070410,79,559,2,2.99
26968,20070411,79,172,1,5.99
26969,20070427,79,846,1,9.99
26970,20070429,79,937,1,2.99
26971,20070430,79,27,1,1.99
26972,20070430,79,527,2,6.99
26973,20070430,79,374,1,0.99
26974,20070406,80,95,2,4.99
26975,20070407,80,95,2,8.99
26976,20070407,80,191,2,3.99
26977,20070408,80,782,1,5.99
26978,20070409,80,378,2,3.99
26979,20070409,80,443,2,4.99
26980,20070411,80,944,1,5.99
26981,20070411,80,667,2,6.99
26982,20070412,80,90,1,1.99
26983,20070427,80,119,2,0.99
26984,20070429,80,294,2,5.99
26985,20070429,80,670,1,6.99
26986,20070406,81,302,2,2.99
26987,20070408,81,321,1,9.99
26988,20070409,81,475,2,0.99
26989,20070427,81,92,1,4.99
26990,20070428,81,832,1,0.99
26991,20070430,81,665,1,3.99
26992,20070406,82,530,1,2.99
26993,20070408,82,57,2,6.99
26994,20070410,82,676,1,4.99
26995,20070411,82,243,2,6.99
26996,20070412,82,82,1,6.99
26997,20070428,82,2,2,9.99
26998,20070428,82,647,1,0.99
26999,20070429,82,412,2,4.99
27000,20070430,82,816,2,3.99
27001,20070430,82,271,2,8.99
27002,20070430,82,234,2,6.99
27003,20070406,83,131,2,6.99
27004,20070406,83,880,1,2.99
27005,20070409,83,249,1,0.99
27006,20070409,83,397,1,6.99
27007,20070411,83,234,1,2.99
27008,20070412,83,78,2,2.99
27009,20070428,83,482,1,0.99
27010,20070429,83,734,2,4.99
27011,20070430,83,545,1,1.99
27012,20070407,84,476,2,6.99
27013,20070408,84,816,1,6.99
27014,20070409,84,508,2,5.99
27015,20070409,84,509,2,0.99
27016,20070410,84,473,2,5.99
27017,20070411,84,660,1,2.99
27018,20070411,84,908,1,9.99
27019,20070428,84,773,1,2.99
27020,20070428,84,402,1,4.99
27021,20070429,84,856,2,8.99
27022,20070430,84,714,2,2.99
27023,20070430,84,661,1,4.99
27024,20070407,85,39,2,0.99
27025,20070408,85,811,1,2.99
27026,20070409,85,891,2,4.99
27027,20070409,85,290,1,0.99
27028,20070428,85,270,1,0.99
27029,20070430,85,327,1,7.99
27030,20070430,85,405,2,4.99
27031,20070430,85,397,2,2.99
27032,20070406,86,982,2,0.99
27033,20070406,86,165,1,4.99
27034,20070407,86,772,1,2.99
27035,20070408,86,527,2,9.99
27036,20070409,86,974,1,0.99
27037,20070410,86,971,1,8.99
27038,20070412,86,715,1,7.99
27039,20070427,86,357,2,2.99
27040,20070428,86,653,1,10.99
27041,20070429,86,618,2,5.99
27042,20070429,86,78,2,2.99
27043,20070430,86,100,1,4.99
27044,20070409,87,683,2,7.99
27045,20070410,87,880,1,3.99
27046,20070410,87,863,2,4.99
27047,20070412,87,46,2,4.99
27048,20070427,87,720,2,2.99
27049,20070428,87,210,2,7.99
27050,20070429,87,891,2,5.99
27051,20070429,87,608,1,4.99
27052,20070430,87,951,1,0.99
27053,20070430,87,687,2,2.99
27054,20070430,87,69,1,8.99
27055,20070430,87,7,1,4.99
27056,20070405,88,355,2,0.99
27057,20070406,88,363,1,0.99
27058,20070406,88,399,2,5.99
27059,20070406,88,621,1,5.99
27060,20070412,88,39,1,1.99
27061,20070412,88,729,2,4.99
27062,20070427,88,82,1,5.99
27063,20070427,88,398,2,8.99
27064,20070429,88,557,2,2.99
27065,20070429,88,125,2,2.99
27066,20070429,88,702,1,2.99
27067,20070407,89,382,2,4.99
27068,20070407,89,457,2,0.99
27069,20070408,89,265,1,8.99
27070,20070409,89,772,2,7.99
27071,20070409,89,514,2,2.99
27072,20070409,89,951,2,2.99
27073,20070412,89,834,2,2.99
27074,20070427,89,439,2,7.99
27075,20070428,89,327,1,4.99
27076,20070428,89,117,2,4.99
27077,20070428,89,609,2,2.99
27078,20070428,89,351,1,2.99
27079,20070430,89,430,2,0.99
27080,20070430,89,242,2,2.99
27081,20070430,89,821,2,2.99
27082,20070430,89,753,1,0.99
27083,20070430,89,307,2,4.99
27084,20070406,90,693,2,3.99
27085,20070407,90,556,1,4.99
27086,20070409,90,339,2,0.99
27087,20070410,90,707,1,3.99
27088,20070427,90,532,2,5.99
27089,20070427,90,157,2,1.99
27090,20070427,90,55,1,5.99
27091,20070428,90,20,1,6.99
27092,20070428,90,378,1,2.99
27093,20070429,90,401,1,0.99
27094,20070429,90,893,1,9.99
27095,20070430,90,514,2,2.99
27096,20070430,90,979,1,7.99
